"post_title","post_name","ID","sku","product_url","images","tax:product_type","tax:product_cat","tax:product_tag","tax:product_shipping_class"
"Health and Beauty Dead Sea Cosmetics Fresh Body and Massage Lotion","health-and-beauty-dead-sea-cosmetics-fresh-body-and-massage-lotion","2425","18561","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/health-and-beauty-dead-sea-cosmetics-fresh-body-and-massage-lotion.jpg","simple","Расширенный список > Маски Dead Sea|Расширенный список|Расширенный список > Спа и уход за телом|Сыворотки и маски|Расширенный список > Сыворотки и маски|Уход за телом|Расширенный список > Уход за телом","",""
"Health and Beauty Dead Sea Cosmetics Keratin Hair Serum","health-and-beauty-dead-sea-cosmetics-keratin-hair-serum","2426","18557","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Health and Beauty Dead Sea Cosmetics Moisturizing and Relieving Face Mask","health-and-beauty-dead-sea-cosmetics-moisturizing-and-relieving-face-mask","2427","18554","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Health and Beauty Dead Sea Cosmetics Orchid Hand and Nail Cream","health-and-beauty-dead-sea-cosmetics-orchid-hand-and-nail-cream","2428","18172","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Health and Beauty Dead Sea Cosmetics Passion Body and Massage Lotion","health-and-beauty-dead-sea-cosmetics-passion-body-and-massage-lotion","2429","18560","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/health-and-beauty-dead-sea-cosmetics-passion-body-and-massage-lotion.jpg","simple","Расширенный список > Health and Beauty Cosmetics|Расширенный список > Брэнд Dead Sea|Лечебная косметика|Расширенный список > Маски Dead Sea|Расширенный список|Сыворотки и маски|Расширенный список > Сыворотки и маски","",""
"Health and Beauty Dead Sea Cosmetics Protective Intimate Wash","health-and-beauty-dead-sea-cosmetics-protective-intimate-wash","2430","18170","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Organic Cosmetics|Расширенный список > Брэнд Dead Sea|Наборы|Расширенный список > Наборы|Расширенный список|Расширенный список > Скидочные наборы|Расширенный список > Солнцезащитные крема Dead Sea|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Спа и уход за телом|Расширенный список > Уход за лицом|Уход за телом|Расширенный список > Уход за телом","",""
"Health and Beauty Dead Sea Cosmetics Sensual Body Lotion","health-and-beauty-dead-sea-cosmetics-sensual-body-lotion","2431","18171","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Intensive Dead Sea Minerals Anti-Crack Foot Cream with Avocado Oil and Aloe Vera","intensive-dead-sea-minerals-anti-crack-foot-cream-with-avocado-oil-and-aloe-vera","2432","17558","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2017/03/intensive-dead-sea-minerals-anti-crack-foot-cream-avocado-oil-and-aloe-vera.jpg","simple","Расширенный список > AHAVA - серия|Расширенный список > Health and Beauty Cosmetics|Расширенный список > Косметические наборы Dead Sea|Лечебная косметика|Расширенный список|Расширенный список > Уход за кожей ног","",""
"Lavilin Cosmetics Foot Deodorant Cream","lavilin-cosmetics-foot-deodorant-cream","2433","18262","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Lavilin Foot Moisturizing Gel","lavilin-foot-moisturizing-gel","2434","18277","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Lavilin Intimate Soothing Wash","lavilin-intimate-soothing-wash","2435","18275","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Мужская косметическая линия Dead Sea|Расширенный список|Расширенный список > Спа - серия Sea of SPA","",""
"Lavilin Jojoba Body Serum","lavilin-jojoba-body-serum","2436","18280","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Марокканское аргановое масло|Расширенный список|Уход за волосами|Расширенный список > Уход за волосами","",""
"Lavilin Mens Roll On Deodorant","lavilin-mens-roll-on-deodorant","2437","18270","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Lavilin Mens Stick Deodorant","lavilin-mens-stick-deodorant","2438","a pride in the Israeli cosmetics industry. 60 ml / 2.02 oz","","http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/nourishing-mask-normal-hair-jojoba-olive-oil-dead-sea-cosmetics.jpg","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Lavilin Womens Roll On Deodorant","lavilin-womens-roll-on-deodorant","2439","18269","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Lavilin Womens Stick Deodorant","lavilin-womens-stick-deodorant","2440","18265","","","simple","Расширенный список > AHAVA - серия|Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Mogador Moisturizing Day Cream Normal to Oily Skin, Argan Oil","mogador-moisturizing-day-cream-normal-to-oily-skin-argan-oil-2","2441","a toned &nbsp","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список > Марокканское аргановое масло|Парфюмерия и дезодоранты|Расширенный список|Расширенный список > Серия Chic Cosmetics|Уход за волосами|Расширенный список > Уход за лицом","",""
"Natural Sea Beauty Mineral ACTIVE Serum","natural-sea-beauty-mineral-active-serum","2442","14252","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Aloe Vera Gel","sea-of-spa-dead-sea-cosmetics-aloe-vera-gel","2443","18180","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Alternative Plus 4 Facial Care Products Kit","sea-of-spa-dead-sea-cosmetics-alternative-plus-4-facial-care-products-kit","2444","18577","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Avocado and Calendula Oil Body Cream","sea-of-spa-dead-sea-cosmetics-avocado-and-calendula-oil-body-cream","2445","18175","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Avocado and Sea Buckthorn Body Cream","sea-of-spa-dead-sea-cosmetics-avocado-and-sea-buckthorn-body-cream","2446","18174","","","simple","Расширенный список > Organic Cosmetics|Расширенный список > Брэнд Dead Sea|Наборы|Расширенный список > Наборы|Расширенный список|Расширенный список > Скидочные наборы|Расширенный список > Солнцезащитные крема Dead Sea|Расширенный список > Спа - серия Sea of SPA|Расширенный список > Спа и уход за телом|Уход за телом|Расширенный список > Уход за телом","",""
"Sea of Spa Dead Sea Cosmetics Bio Marine 4 Facial Care Products Kit","sea-of-spa-dead-sea-cosmetics-bio-marine-4-facial-care-products-kit","2447","18574","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Bio Mud 3 Facial Care Products Kit","sea-of-spa-dead-sea-cosmetics-bio-mud-3-facial-care-products-kit","2448","18576","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Bio Mud Powerful Body Cream","sea-of-spa-dead-sea-cosmetics-bio-mud-powerful-body-cream","2449","16.73","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
"Sea of Spa Dead Sea Cosmetics Bio Mud Powerful Foot and Knee Cream","sea-of-spa-dead-sea-cosmetics-bio-mud-powerful-foot-and-knee-cream","2450","18572","","","simple","Расширенный список > Брэнд Dead Sea|Расширенный список","",""
